recordingloop.thisRepN,recordingloop.thisTrialN,recordingloop.thisN,recordingloop.thisIndex,key_resp_trigger.keys,key_resp_trigger.rt,participant,session,date,expName,frameRate,
,,,,auto,9.529999988444615e-05,101,001,2023-05-14_18h28.09.972,student_script_ver003,59.951535178737636,
