recordingloop.thisRepN,recordingloop.thisTrialN,recordingloop.thisN,recordingloop.thisIndex,key_resp_trigger.keys,key_resp_trigger.rt,participant,session,date,expName,frameRate,
,,,,auto,7.729999924777076e-05,101,001,2023-05-14_18h19.41.973,student_script_ver003,60.05948291230518,
