recordingloop.thisRepN,recordingloop.thisTrialN,recordingloop.thisN,recordingloop.thisIndex,key_resp_trigger.keys,key_resp_trigger.rt,participant,session,date,expName,frameRate,
,,,,auto,0.0001253000000360771,101,001,2023-05-14_15h51.25.706,student_script_ver003,59.87446719218263,
