recordingloop.thisRepN,recordingloop.thisTrialN,recordingloop.thisN,recordingloop.thisIndex,key_resp_trigger.keys,key_resp_trigger.rt,participant,session,date,expName,frameRate,
,,,,auto,8.209999987229821e-05,101,001,2023-05-14_15h53.07.272,student_script_ver003,60.0133109524762,
