recordingloop.thisRepN,recordingloop.thisTrialN,recordingloop.thisN,recordingloop.thisIndex,key_resp_trigger.keys,key_resp_trigger.rt,participant,session,date,expName,frameRate,
,,,,auto,8.9399999978923e-05,101,001,2023-05-14_15h32.03.936,student_script_ver003,59.321234569796765,
