recordingloop.thisRepN,recordingloop.thisTrialN,recordingloop.thisN,recordingloop.thisIndex,key_resp_trigger.keys,key_resp_trigger.rt,participant,session,date,expName,frameRate,
,,,,auto,8.229999912146013e-05,101,001,2023-05-14_18h21.37.340,student_script_ver003,59.92635051535488,
