recordingloop.thisRepN,recordingloop.thisTrialN,recordingloop.thisN,recordingloop.thisIndex,key_resp_trigger.keys,key_resp_trigger.rt,participant,session,date,expName,frameRate,
,,,,auto,7.950000053824624e-05,101,001,2023-05-14_16h22.20.765,student_script_ver003,59.624461292905146,
