recordingloop.thisRepN,recordingloop.thisTrialN,recordingloop.thisN,recordingloop.thisIndex,key_resp_trigger.keys,key_resp_trigger.rt,participant,session,date,expName,frameRate,
,,,,auto,8.199999865610152e-05,101,001,2023-05-14_18h40.52.241,student_script_ver003,59.64096141203978,
