recordingloop.thisRepN,recordingloop.thisTrialN,recordingloop.thisN,recordingloop.thisIndex,key_resp_trigger.keys,key_resp_trigger.rt,participant,session,date,expName,frameRate,
,,,,auto,0.00024159997701644897,101,001,2023_May_14_1428,student_script_ver003,59.92175417054565,
