recordingloop.thisRepN,recordingloop.thisTrialN,recordingloop.thisN,recordingloop.thisIndex,key_resp_trigger.keys,key_resp_trigger.rt,participant,session,date,expName,frameRate,
,,,,auto,7.550000009359792e-05,101,001,2023-05-14_18h12.48.704,student_script_ver003,60.06774440247552,
