recordingloop.thisRepN,recordingloop.thisTrialN,recordingloop.thisN,recordingloop.thisIndex,key_resp_trigger.keys,key_resp_trigger.rt,participant,session,date,expName,frameRate,
,,,,auto,8.020000041142339e-05,101,001,2023-05-14_16h31.27.557,student_script_ver003,60.00049200396088,
