recordingloop.thisRepN,recordingloop.thisTrialN,recordingloop.thisN,recordingloop.thisIndex,key_resp_trigger.keys,key_resp_trigger.rt,participant,session,date,expName,frameRate,
,,,,auto,8.350000007339986e-05,101,001,2023-05-14_16h56.49.112,student_script_ver003,60.33080587458378,
