recordingloop.thisRepN,recordingloop.thisTrialN,recordingloop.thisN,recordingloop.thisIndex,key_resp_trigger.keys,key_resp_trigger.rt,participant,session,date,expName,frameRate,
,,,,auto,0.00034809999942808645,101,001,2023-05-14_16h19.58.883,student_script_ver003,59.906605601850515,
