recordingloop.thisRepN,recordingloop.thisTrialN,recordingloop.thisN,recordingloop.thisIndex,key_resp_trigger.keys,key_resp_trigger.rt,participant,session,date,expName,frameRate,
,,,,auto,0.0003870999998980551,101,001,2023-05-14_15h30.46.537,student_script_ver003,59.94334155354036,
