recordingloop.thisRepN,recordingloop.thisTrialN,recordingloop.thisN,recordingloop.thisIndex,key_resp_trigger.keys,key_resp_trigger.rt,participant,session,date,expName,frameRate,
,,,,auto,0.00012839992996305227,101,001,2023_May_11_1650,student_script_ver003,59.62812323329081,
