recordingloop.thisRepN,recordingloop.thisTrialN,recordingloop.thisN,recordingloop.thisIndex,key_resp_trigger.keys,key_resp_trigger.rt,participant,session,date,expName,frameRate,
,,,,auto,0.00010030006524175406,101,001,2023_May_11_1800,student_script_ver003,59.9388503658127,
