recordingloop.thisRepN,recordingloop.thisTrialN,recordingloop.thisN,recordingloop.thisIndex,key_resp_trigger.keys,key_resp_trigger.rt,participant,session,date,expName,frameRate,
,,,,auto,0.00010939999992842786,101,001,2023-05-14_18h20.40.343,student_script_ver003,59.987894442818785,
