recordingloop.thisRepN,recordingloop.thisTrialN,recordingloop.thisN,recordingloop.thisIndex,key_resp_trigger.keys,key_resp_trigger.rt,participant,session,date,expName,frameRate,
,,,,auto,8.079999997789855e-05,101,001,2023-05-14_15h25.55.092,student_script_ver003,60.42215753023525,
