recordingloop.thisRepN,recordingloop.thisTrialN,recordingloop.thisN,recordingloop.thisIndex,key_resp_trigger.keys,key_resp_trigger.rt,participant,session,date,expName,frameRate,
,,,,auto,7.650000043213367e-05,101,001,2023-05-14_18h31.49.186,student_script_ver003,59.92243639805349,
